"id","year","state_name","state_code","district_name","district_code","registration_circles","murder","attempt_to_commit_murder","culpable_homicide_not_amounting_to_murder","attempt_to_commit_culpable_homicide","rape","attempt_to_commit_rape","kidnapping_and_abduction","dacoity","mkng_preparation_and_assembly_for_comm_dacoity","robbery","criminal_trespass_or_burglary","theft","unlawful_assembly","riots","criminal_breach_of_trust","cheating","forgery","counterfeiting","arson","grievous_hurt","dowry_deaths","assault_on_women","insult_to_the_modesty_of_women","cruelty_by_husband_or_his_relatives","importation_of_girls_from_foreign_country","causing_death_by_negligence","offences_against_state","offences_promoting_enmity_between_diff_grp","extortion","disclosure_of_identity_of_victims","incidence_of_rash_driving","human_trafficking","unnatural_offence","other_ipc_crimes"
386,"2016","Madhya Pradesh","23","Ratlam","423","Ratlam",35.0,69.0,7.0,3.0,100.0,0.0,214.0,2.0,1.0,37.0,132.0,401.0,0.0,44.0,25.0,74.0,1.0,1.0,20.0,94.0,8.0,246.0,14.0,272.0,0.0,244.0,0.0,0.0,18.0,0.0,1082.0,2.0,3.0,4030.0
387,"2016","Madhya Pradesh","23","Rewa","424","Rewa",55.0,42.0,10.0,0.0,137.0,0.0,256.0,11.0,3.0,92.0,506.0,668.0,0.0,68.0,0.0,47.0,0.0,0.0,26.0,120.0,32.0,143.0,0.0,93.0,0.0,223.0,0.0,0.0,1.0,0.0,180.0,0.0,7.0,3395.0
388,"2016","Madhya Pradesh","23","Sagar","425","Sagar",72.0,104.0,4.0,5.0,174.0,5.0,199.0,5.0,0.0,38.0,237.0,404.0,1.0,61.0,17.0,32.0,18.0,0.0,31.0,433.0,28.0,409.0,6.0,233.0,0.0,347.0,0.0,0.0,13.0,0.0,1321.0,3.0,8.0,4339.0
389,"2016","Madhya Pradesh","23","Satna","426","Satna",57.0,49.0,0.0,0.0,139.0,1.0,268.0,3.0,1.0,37.0,304.0,423.0,0.0,50.0,7.0,44.0,0.0,0.0,18.0,147.0,30.0,152.0,0.0,110.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4240.0
390,"2016","Madhya Pradesh","23","Seoni","428","Seoni",28.0,25.0,3.0,1.0,63.0,1.0,153.0,3.0,0.0,16.0,131.0,155.0,0.0,36.0,3.0,28.0,0.0,0.0,15.0,41.0,17.0,152.0,10.0,152.0,0.0,200.0,0.0,0.0,1.0,0.0,758.0,2.0,3.0,1834.0
391,"2016","Madhya Pradesh","23","Shahdol","429","Shahdol",39.0,22.0,3.0,0.0,86.0,0.0,160.0,4.0,0.0,35.0,246.0,243.0,0.0,8.0,5.0,30.0,0.0,1.0,21.0,53.0,8.0,172.0,4.0,284.0,0.0,108.0,0.0,0.0,0.0,0.0,540.0,4.0,0.0,2655.0
392,"2016","Madhya Pradesh","23","Shajapur","430","Shajapur",14.0,26.0,1.0,3.0,60.0,1.0,55.0,2.0,1.0,14.0,111.0,244.0,0.0,22.0,5.0,26.0,9.0,0.0,17.0,101.0,7.0,133.0,5.0,72.0,0.0,116.0,0.0,0.0,0.0,0.0,449.0,0.0,3.0,1513.0
393,"2016","Madhya Pradesh","23","Sheopur","431","Sheopur",18.0,9.0,0.0,0.0,21.0,0.0,21.0,2.0,3.0,4.0,92.0,52.0,0.0,14.0,3.0,14.0,0.0,0.0,3.0,49.0,4.0,52.0,0.0,27.0,0.0,44.0,0.0,0.0,3.0,0.0,151.0,0.0,0.0,691.0
394,"2016","Madhya Pradesh","23","Shivpuri","432","Shivpuri",42.0,50.0,5.0,1.0,102.0,0.0,110.0,3.0,11.0,17.0,167.0,291.0,0.0,32.0,4.0,37.0,0.0,1.0,11.0,128.0,15.0,226.0,6.0,121.0,0.0,232.0,0.0,0.0,4.0,0.0,833.0,1.0,5.0,3142.0
395,"2016","Madhya Pradesh","23","Sidhi","433","Sidhi",25.0,15.0,0.0,0.0,41.0,0.0,144.0,0.0,0.0,14.0,175.0,134.0,0.0,14.0,7.0,29.0,0.0,1.0,10.0,42.0,21.0,100.0,5.0,42.0,0.0,99.0,0.0,0.0,2.0,0.0,564.0,1.0,0.0,1711.0
396,"2016","Madhya Pradesh","23","Sehore","427","Sehore",27.0,42.0,2.0,3.0,92.0,1.0,96.0,0.0,0.0,14.0,218.0,490.0,0.0,28.0,10.0,33.0,0.0,0.0,12.0,53.0,13.0,174.0,8.0,182.0,0.0,185.0,0.0,1.0,0.0,0.0,941.0,0.0,2.0,2272.0
397,"2016","Madhya Pradesh","23","Singrauli","638","Singrauli",26.0,20.0,3.0,0.0,83.0,0.0,76.0,0.0,22.0,12.0,134.0,204.0,0.0,22.0,14.0,15.0,8.0,0.0,5.0,98.0,17.0,73.0,2.0,156.0,0.0,140.0,0.0,1.0,4.0,0.0,373.0,2.0,1.0,2121.0
398,"2016","Madhya Pradesh","23","Tikamgarh","434","Tikamgarh",30.0,30.0,1.0,0.0,110.0,3.0,123.0,1.0,4.0,30.0,320.0,188.0,0.0,46.0,9.0,60.0,0.0,1.0,8.0,398.0,11.0,184.0,0.0,90.0,0.0,154.0,0.0,0.0,0.0,0.0,556.0,0.0,2.0,2870.0
399,"2016","Madhya Pradesh","23","Ujjain","435","Ujjain",50.0,128.0,3.0,2.0,136.0,5.0,237.0,1.0,10.0,45.0,382.0,1428.0,0.0,67.0,16.0,52.0,12.0,0.0,27.0,23.0,4.0,310.0,20.0,256.0,0.0,280.0,0.0,1.0,6.0,0.0,1823.0,1.0,2.0,7496.0
400,"2016","Madhya Pradesh","23","Umaria","436","Umaria",11.0,11.0,0.0,0.0,14.0,0.0,56.0,0.0,0.0,4.0,84.0,61.0,0.0,5.0,0.0,11.0,0.0,0.0,2.0,37.0,7.0,74.0,0.0,46.0,0.0,49.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,968.0
401,"2016","Madhya Pradesh","23","Vidisha","437","Vidisha",48.0,57.0,4.0,16.0,123.0,2.0,153.0,4.0,1.0,35.0,311.0,579.0,0.0,35.0,4.0,33.0,0.0,0.0,55.0,209.0,10.0,329.0,5.0,149.0,0.0,196.0,1.0,0.0,1.0,0.0,800.0,0.0,3.0,3259.0
402,"2016","Madhya Pradesh","23","Bhopal","396","Cyber Cell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,"2016","Maharashtra","27","Ahmednagar","466","Ahmednagar",91.0,105.0,2.0,0.0,139.0,0.0,252.0,69.0,38.0,223.0,414.0,1557.0,8.0,614.0,50.0,102.0,3.0,5.0,34.0,237.0,4.0,429.0,11.0,213.0,0.0,756.0,0.0,0.0,18.0,0.0,1164.0,0.0,0.0,1343.0
404,"2016","Maharashtra","27","Akola","467","Akola",35.0,59.0,4.0,0.0,68.0,2.0,80.0,4.0,0.0,57.0,136.0,591.0,25.0,59.0,8.0,86.0,1.0,1.0,28.0,91.0,4.0,177.0,2.0,147.0,0.0,144.0,0.0,0.0,15.0,0.0,842.0,0.0,3.0,1551.0
405,"2016","Maharashtra","27","Amravati","468","Amravati Commr.",25.0,40.0,4.0,0.0,55.0,1.0,88.0,2.0,1.0,44.0,163.0,909.0,41.0,8.0,20.0,81.0,47.0,1.0,11.0,64.0,1.0,233.0,8.0,178.0,0.0,89.0,0.0,0.0,15.0,0.0,507.0,0.0,2.0,1372.0
406,"2016","Maharashtra","27","Amravati","468","Amravati Rural",45.0,61.0,7.0,0.0,110.0,0.0,121.0,8.0,1.0,43.0,240.0,1096.0,32.0,37.0,27.0,94.0,0.0,0.0,92.0,99.0,3.0,351.0,4.0,226.0,0.0,262.0,0.0,2.0,6.0,0.0,1020.0,0.0,2.0,3264.0
407,"2016","Maharashtra","27","Aurangabad","469","Aurangabad Commr.",44.0,93.0,3.0,0.0,90.0,0.0,209.0,18.0,16.0,321.0,346.0,2574.0,23.0,121.0,46.0,396.0,0.0,7.0,29.0,76.0,6.0,471.0,8.0,300.0,0.0,142.0,0.0,2.0,32.0,0.0,1435.0,2.0,3.0,1290.0
408,"2016","Maharashtra","27","Aurangabad","469","Aurangabad Rural",54.0,61.0,6.0,0.0,62.0,0.0,106.0,15.0,4.0,47.0,212.0,875.0,26.0,292.0,10.0,87.0,0.0,1.0,24.0,113.0,17.0,213.0,5.0,234.0,0.0,317.0,0.0,2.0,5.0,0.0,1054.0,0.0,0.0,1348.0
409,"2016","Maharashtra","27","Beed","470","Beed",59.0,92.0,1.0,0.0,57.0,0.0,123.0,20.0,4.0,87.0,212.0,799.0,45.0,268.0,25.0,98.0,2.0,0.0,35.0,143.0,12.0,225.0,2.0,343.0,0.0,271.0,0.0,0.0,6.0,0.0,713.0,0.0,5.0,1248.0
410,"2016","Maharashtra","27","Bhandara","471","Bhandara",27.0,18.0,1.0,0.0,48.0,1.0,71.0,4.0,0.0,20.0,144.0,472.0,12.0,21.0,17.0,58.0,0.0,2.0,25.0,54.0,2.0,98.0,15.0,35.0,0.0,154.0,0.0,1.0,3.0,0.0,420.0,0.0,3.0,485.0
411,"2016","Maharashtra","27","Buldhana","472","Buldhana",49.0,62.0,2.0,0.0,54.0,0.0,74.0,10.0,2.0,49.0,152.0,611.0,40.0,195.0,21.0,80.0,0.0,6.0,47.0,114.0,10.0,266.0,15.0,89.0,0.0,291.0,0.0,1.0,11.0,0.0,444.0,0.0,0.0,2379.0
412,"2016","Maharashtra","27","Chandrapur","473","Chandrapur",33.0,54.0,9.0,0.0,92.0,0.0,117.0,2.0,2.0,35.0,237.0,555.0,27.0,62.0,28.0,83.0,0.0,0.0,38.0,89.0,5.0,207.0,69.0,128.0,0.0,243.0,0.0,0.0,9.0,0.0,317.0,0.0,1.0,2301.0
413,"2016","Maharashtra","27","Dhule","474","Dhule",38.0,33.0,1.0,0.0,36.0,0.0,60.0,49.0,6.0,71.0,154.0,464.0,4.0,159.0,20.0,80.0,0.0,1.0,17.0,60.0,5.0,101.0,10.0,193.0,0.0,289.0,0.0,0.0,13.0,0.0,376.0,0.0,1.0,753.0
414,"2016","Maharashtra","27","Gadchiroli","475","Gadchiroli",37.0,61.0,3.0,0.0,35.0,1.0,28.0,7.0,1.0,7.0,97.0,139.0,2.0,17.0,11.0,31.0,0.0,1.0,14.0,28.0,2.0,48.0,6.0,10.0,0.0,115.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,622.0
415,"2016","Maharashtra","27","Gondia","476","Gondia",25.0,18.0,2.0,0.0,49.0,0.0,67.0,3.0,0.0,20.0,110.0,331.0,15.0,9.0,10.0,72.0,0.0,0.0,13.0,31.0,2.0,111.0,7.0,45.0,0.0,150.0,0.0,0.0,2.0,0.0,154.0,0.0,1.0,745.0
416,"2016","Maharashtra","27","Hingoli","477","Hingoli",21.0,51.0,3.0,0.0,19.0,0.0,28.0,8.0,2.0,16.0,86.0,166.0,10.0,81.0,6.0,26.0,0.0,0.0,18.0,50.0,3.0,63.0,2.0,89.0,0.0,126.0,0.0,0.0,2.0,0.0,597.0,1.0,3.0,588.0
417,"2016","Maharashtra","27","Jalgaon","478","Jalgaon",53.0,82.0,1.0,0.0,63.0,2.0,101.0,22.0,11.0,109.0,271.0,889.0,11.0,266.0,80.0,160.0,1.0,3.0,29.0,164.0,3.0,271.0,11.0,319.0,0.0,400.0,0.0,1.0,11.0,0.0,431.0,0.0,3.0,2608.0
418,"2016","Maharashtra","27","Jalna","479","Jalna",47.0,73.0,8.0,0.0,51.0,0.0,71.0,11.0,2.0,67.0,155.0,549.0,10.0,212.0,10.0,122.0,0.0,1.0,20.0,20.0,14.0,219.0,0.0,216.0,0.0,191.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1561.0
419,"2016","Maharashtra","27","Kolhapur","480","Kolhapur",49.0,62.0,7.0,0.0,97.0,0.0,186.0,11.0,1.0,90.0,313.0,898.0,5.0,264.0,31.0,210.0,0.0,1.0,26.0,115.0,7.0,177.0,8.0,100.0,0.0,411.0,0.0,2.0,15.0,0.0,1038.0,0.0,1.0,767.0
420,"2016","Maharashtra","27","Latur","481","Latur",46.0,42.0,7.0,0.0,50.0,0.0,114.0,6.0,9.0,57.0,201.0,565.0,32.0,218.0,13.0,115.0,0.0,1.0,53.0,101.0,5.0,138.0,1.0,204.0,0.0,229.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,1830.0
421,"2016","Maharashtra","27","Mumbai","482","Mumbai Commr.",147.0,210.0,10.0,0.0,712.0,1.0,1949.0,45.0,17.0,1145.0,2552.0,9839.0,4.0,473.0,722.0,2637.0,808.0,24.0,30.0,1359.0,12.0,2183.0,425.0,587.0,0.0,559.0,0.0,5.0,240.0,0.0,3900.0,0.0,51.0,8971.0
422,"2016","Maharashtra","27","Mumbai","482","Mumbai Railway",7.0,5.0,3.0,0.0,9.0,0.0,36.0,5.0,1.0,62.0,0.0,3315.0,3.0,0.0,7.0,68.0,0.0,0.0,1.0,8.0,0.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,101.0
423,"2016","Maharashtra","27","Nagpur","484","Nagpur Commr.",92.0,90.0,4.0,0.0,171.0,0.0,509.0,27.0,28.0,340.0,917.0,3002.0,25.0,132.0,72.0,380.0,15.0,1.0,33.0,240.0,6.0,411.0,4.0,248.0,0.0,339.0,0.0,0.0,29.0,0.0,1139.0,3.0,11.0,3443.0
424,"2016","Maharashtra","27","Nagpur","484","Nagpur Railway",5.0,1.0,0.0,0.0,2.0,0.0,15.0,3.0,2.0,92.0,3.0,2567.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,23.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
425,"2016","Maharashtra","27","Nagpur","484","Nagpur Rural",45.0,27.0,7.0,0.0,66.0,0.0,111.0,4.0,0.0,44.0,283.0,965.0,23.0,38.0,21.0,72.0,0.0,0.0,48.0,129.0,1.0,175.0,13.0,61.0,0.0,374.0,0.0,0.0,4.0,0.0,833.0,0.0,4.0,921.0
426,"2016","Maharashtra","27","Nanded","485","Nanded",75.0,79.0,0.0,0.0,66.0,0.0,158.0,10.0,2.0,58.0,291.0,747.0,45.0,242.0,16.0,117.0,5.0,1.0,45.0,130.0,17.0,191.0,5.0,245.0,0.0,257.0,0.0,1.0,13.0,0.0,1610.0,1.0,0.0,1508.0
427,"2016","Maharashtra","27","Nandurbar","486","Nandurbar",23.0,28.0,0.0,0.0,32.0,0.0,43.0,7.0,0.0,36.0,75.0,264.0,12.0,117.0,8.0,28.0,7.0,1.0,13.0,25.0,0.0,55.0,6.0,66.0,0.0,156.0,0.0,0.0,2.0,0.0,142.0,0.0,1.0,583.0
428,"2016","Maharashtra","27","Nashik","487","Nasik Commr.",39.0,46.0,2.0,0.0,30.0,0.0,197.0,11.0,17.0,217.0,287.0,953.0,10.0,66.0,33.0,132.0,50.0,9.0,25.0,50.0,3.0,113.0,3.0,231.0,0.0,210.0,0.0,1.0,20.0,0.0,454.0,0.0,2.0,896.0
429,"2016","Maharashtra","27","Nashik","487","Nasik Rural",82.0,100.0,5.0,0.0,89.0,0.0,204.0,35.0,2.0,110.0,344.0,1046.0,25.0,456.0,36.0,188.0,0.0,6.0,30.0,991.0,14.0,257.0,5.0,250.0,0.0,718.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1944.0
430,"2016","Maharashtra","27","Mumbai Suburban","483","Navi Mumbai",42.0,27.0,0.0,0.0,139.0,0.0,277.0,10.0,8.0,200.0,488.0,1193.0,4.0,81.0,72.0,414.0,0.0,8.0,4.0,111.0,6.0,189.0,18.0,103.0,0.0,337.0,0.0,2.0,25.0,0.0,483.0,0.0,14.0,989.0
431,"2016","Maharashtra","27","Osmanabad","488","Osmanabad",44.0,41.0,2.0,0.0,45.0,0.0,64.0,11.0,5.0,29.0,131.0,407.0,14.0,171.0,11.0,58.0,0.0,2.0,15.0,73.0,22.0,118.0,0.0,95.0,0.0,231.0,0.0,0.0,1.0,0.0,445.0,0.0,0.0,625.0
432,"2016","Maharashtra","27","Palghar","665","Palghar",67.0,33.0,2.0,0.0,156.0,0.0,431.0,25.0,3.0,166.0,531.0,1094.0,7.0,194.0,33.0,371.0,16.0,3.0,10.0,195.0,1.0,190.0,19.0,58.0,0.0,509.0,0.0,0.0,14.0,0.0,349.0,1.0,8.0,635.0
433,"2016","Maharashtra","27","Parbhani","489","Parbhani",49.0,52.0,2.0,0.0,38.0,0.0,100.0,6.0,1.0,33.0,120.0,477.0,19.0,130.0,3.0,76.0,0.0,2.0,28.0,156.0,9.0,156.0,0.0,184.0,0.0,120.0,0.0,0.0,3.0,0.0,226.0,0.0,2.0,1945.0
434,"2016","Maharashtra","27","Pune","490","Pune Commr.",130.0,191.0,13.0,1.0,354.0,0.0,850.0,26.0,18.0,490.0,1134.0,5520.0,16.0,267.0,132.0,952.0,20.0,5.0,72.0,659.0,10.0,661.0,56.0,379.0,1.0,510.0,0.0,0.0,92.0,0.0,1845.0,1.0,13.0,1878.0
435,"2016","Maharashtra","27","Pune","490","Pune Railway",2.0,3.0,0.0,0.0,4.0,0.0,6.0,5.0,2.0,51.0,1.0,669.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
436,"2016","Maharashtra","27","Pune","490","Pune Rural",127.0,104.0,10.0,1.0,157.0,1.0,413.0,29.0,21.0,133.0,379.0,2268.0,12.0,540.0,73.0,276.0,1.0,3.0,64.0,237.0,3.0,478.0,13.0,220.0,0.0,1048.0,0.0,0.0,18.0,0.0,759.0,0.0,4.0,2421.0
437,"2016","Maharashtra","27","Raigad","491","Raigad",37.0,13.0,4.0,0.0,55.0,2.0,83.0,10.0,2.0,63.0,232.0,487.0,54.0,154.0,36.0,180.0,0.0,4.0,21.0,45.0,0.0,111.0,15.0,40.0,0.0,276.0,0.0,5.0,11.0,0.0,390.0,0.0,0.0,484.0
438,"2016","Maharashtra","27","Ratnagiri","492","Ratnagiri",14.0,15.0,3.0,0.0,45.0,0.0,79.0,5.0,0.0,31.0,115.0,403.0,7.0,91.0,18.0,103.0,4.0,0.0,17.0,25.0,1.0,86.0,14.0,27.0,0.0,154.0,0.0,1.0,7.0,0.0,473.0,0.0,0.0,316.0
439,"2016","Maharashtra","27","Sangli","493","Sangli",63.0,41.0,5.0,0.0,79.0,0.0,147.0,10.0,1.0,84.0,232.0,669.0,7.0,243.0,11.0,142.0,1.0,0.0,21.0,158.0,11.0,189.0,4.0,95.0,0.0,391.0,0.0,0.0,20.0,0.0,383.0,1.0,2.0,1928.0
440,"2016","Maharashtra","27","Satara","494","Satara",54.0,40.0,9.0,1.0,104.0,0.0,214.0,24.0,3.0,121.0,409.0,1085.0,2.0,331.0,40.0,150.0,5.0,1.0,29.0,152.0,4.0,289.0,21.0,139.0,0.0,522.0,0.0,1.0,8.0,0.0,494.0,4.0,0.0,2236.0
441,"2016","Maharashtra","27","Sindhudurg","495","Sindhudurg",6.0,10.0,0.0,0.0,13.0,0.0,27.0,1.0,0.0,9.0,81.0,156.0,6.0,31.0,9.0,20.0,9.0,2.0,7.0,16.0,1.0,57.0,3.0,7.0,0.0,80.0,0.0,0.0,5.0,0.0,152.0,0.0,1.0,274.0
442,"2016","Maharashtra","27","Solapur","496","Solapur Commr.",14.0,27.0,2.0,0.0,51.0,0.0,68.0,6.0,0.0,85.0,151.0,632.0,2.0,86.0,14.0,108.0,0.0,1.0,3.0,23.0,3.0,84.0,10.0,83.0,0.0,79.0,0.0,1.0,19.0,0.0,230.0,0.0,0.0,374.0
443,"2016","Maharashtra","27","Solapur","496","Solapur Rural",83.0,64.0,10.0,0.0,110.0,0.0,163.0,13.0,6.0,76.0,240.0,1096.0,3.0,376.0,17.0,78.0,19.0,7.0,53.0,193.0,4.0,255.0,1.0,131.0,0.0,495.0,0.0,0.0,8.0,0.0,617.0,0.0,2.0,1696.0
444,"2016","Maharashtra","27","Thane","497","Thane Commr.",102.0,132.0,6.0,0.0,224.0,0.0,802.0,30.0,9.0,718.0,1374.0,3283.0,17.0,313.0,102.0,702.0,2.0,8.0,49.0,274.0,5.0,458.0,49.0,327.0,0.0,305.0,0.0,0.0,50.0,0.0,826.0,0.0,7.0,2403.0
445,"2016","Maharashtra","27","Thane","497","Thane Rural",43.0,28.0,4.0,0.0,95.0,0.0,206.0,14.0,0.0,120.0,270.0,844.0,12.0,217.0,49.0,305.0,32.0,0.0,25.0,372.0,2.0,164.0,8.0,121.0,0.0,236.0,0.0,2.0,17.0,0.0,328.0,0.0,8.0,434.0
446,"2016","Maharashtra","27","Wardha","498","Wardha",37.0,44.0,6.0,0.0,50.0,1.0,97.0,6.0,5.0,52.0,215.0,696.0,12.0,48.0,29.0,102.0,8.0,1.0,54.0,124.0,2.0,167.0,2.0,56.0,0.0,186.0,0.0,0.0,3.0,0.0,361.0,0.0,4.0,2580.0
447,"2016","Maharashtra","27","Washim","499","Washim",17.0,37.0,0.0,0.0,27.0,0.0,59.0,3.0,0.0,28.0,77.0,325.0,6.0,73.0,10.0,33.0,0.0,0.0,13.0,66.0,1.0,100.0,0.0,116.0,0.0,126.0,0.0,0.0,2.0,0.0,162.0,0.0,0.0,990.0
448,"2016","Maharashtra","27","Yavatmal","500","Yavatmal",75.0,64.0,4.0,0.0,91.0,0.0,128.0,6.0,2.0,74.0,259.0,1055.0,49.0,123.0,24.0,101.0,0.0,3.0,75.0,157.0,5.0,352.0,39.0,277.0,0.0,317.0,0.0,0.0,8.0,0.0,826.0,0.0,5.0,2498.0
449,"2016","Manipur","14","Bishnupur","252","Bishnupur",7.0,17.0,1.0,0.0,7.0,0.0,24.0,0.0,0.0,1.0,7.0,40.0,0.0,11.0,2.0,4.0,0.0,0.0,6.0,28.0,0.0,9.0,3.0,5.0,0.0,14.0,0.0,0.0,3.0,0.0,90.0,0.0,0.0,26.0
450,"2016","Manipur","14","Chandel","253","Chandel",11.0,19.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0
451,"2016","Manipur","14","Churachandpur","254","Churachandpur",4.0,10.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0
452,"2016","Manipur","14","Imphal West","256","C. I. D.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,"2016","Manipur","14","Imphal East","255","Imphal East",15.0,43.0,0.0,0.0,9.0,0.0,28.0,0.0,0.0,2.0,14.0,250.0,0.0,28.0,0.0,26.0,8.0,1.0,13.0,55.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,84.0,0.0,0.0,127.0
454,"2016","Manipur","14","Imphal West","256","Imphal West",12.0,71.0,1.0,0.0,21.0,1.0,48.0,0.0,1.0,6.0,21.0,341.0,1.0,44.0,14.0,40.0,14.0,4.0,14.0,71.0,0.0,37.0,1.0,6.0,0.0,17.0,7.0,0.0,20.0,0.0,150.0,2.0,0.0,301.0
455,"2016","Manipur","14","Senapati","257","Senapati",5.0,16.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,14.0,0.0,15.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,16.0,0.0,0.0,29.0
456,"2016","Manipur","14","Tamenglong","258","Tamenglong",2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,9.0
457,"2016","Manipur","14","Thoubal","259","Thoubal",17.0,21.0,1.0,0.0,14.0,1.0,20.0,0.0,0.0,3.0,18.0,126.0,0.0,14.0,1.0,10.0,0.0,1.0,6.0,51.0,0.0,4.0,1.0,7.0,0.0,11.0,0.0,0.0,9.0,0.0,119.0,0.0,0.0,24.0
458,"2016","Manipur","14","Ukhrul","260","Ukhrul",5.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
459,"2016","Meghalaya","17","East Garo Hills","273","Garo Hills East",11.0,2.0,0.0,0.0,3.0,1.0,5.0,5.0,0.0,2.0,1.0,51.0,0.0,0.0,0.0,4.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,19.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0
460,"2016","Meghalaya","17","North Garo Hills","656","Garo Hills North",9.0,2.0,0.0,0.0,8.0,0.0,14.0,3.0,0.0,1.0,2.0,18.0,0.0,0.0,5.0,4.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,13.0,0.0,8.0,0.0,0.0,10.0
461,"2016","Meghalaya","17","South Garo Hills","277","Garo Hills South",3.0,17.0,2.0,0.0,4.0,0.0,17.0,2.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,10.0,0.0,2.0,0.0,0.0,22.0
462,"2016","Meghalaya","17","South West Garo Hills","663","Garo Hills South West",3.0,3.0,1.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,9.0
463,"2016","Meghalaya","17","West Garo Hills","278","Garo Hills West",12.0,9.0,1.0,0.0,15.0,4.0,19.0,2.0,0.0,11.0,19.0,118.0,0.0,0.0,7.0,12.0,12.0,0.0,6.0,13.0,0.0,6.0,4.0,5.0,0.0,23.0,8.0,4.0,14.0,0.0,17.0,0.0,0.0,46.0
464,"2016","Meghalaya","17","West Jaintia Hills","275","Jaintia Hills West",15.0,10.0,0.0,0.0,27.0,1.0,8.0,4.0,0.0,8.0,0.0,62.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,26.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,92.0
465,"2016","Meghalaya","17","East Jaintia Hills","657","Jaintia Hills East",9.0,9.0,0.0,0.0,17.0,0.0,8.0,3.0,0.0,7.0,6.0,50.0,0.0,0.0,15.0,22.0,0.0,0.0,4.0,9.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,148.0
466,"2016","Meghalaya","17","East Khasi Hills","274","Khasi Hills East",19.0,11.0,1.0,0.0,56.0,1.0,51.0,5.0,0.0,37.0,146.0,411.0,0.0,0.0,28.0,94.0,24.0,2.0,8.0,47.0,0.0,30.0,13.0,10.0,0.0,23.0,3.0,0.0,17.0,0.0,50.0,1.0,0.0,173.0
